Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Lead Time,Lead Time Binned,Cluster
5397,US-2017-147340,2017-09-24,2017-09-24,1,EB-13750,Edward Becker,1,United States,San Francisco,California,94110.0,3,FUR-FU-10002501,0,9,Nu-Dell Executive Frame,0.12562606847017094,0.0,0,1
5398,CA-2017-145492,2017-11-20,2017-11-27,3,MC-17605,Matt Connell,1,United States,Los Angeles,California,90004.0,3,OFF-AP-10003622,1,1,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.0771820813298475,1.0,1,0
5399,CA-2017-163202,2017-09-27,2017-10-02,3,BM-11650,Brian Moss,1,United States,Lancaster,Ohio,43130.0,1,OFF-BI-10002764,1,3,Recycled Pressboard Report Cover with Reinforced Top Hinge,0.004930476873000685,0.7142857142857142,1,2
5401,CA-2018-132262,2018-09-21,2018-09-23,0,ML-18265,Muhammed Lee,0,United States,Seattle,Washington,98103.0,3,TEC-AC-10000158,2,0,Sony 64GB Class 10 Micro SDHC R40 Memory Card,0.14320202744091637,0.2857142857142857,0,1
5402,CA-2018-132262,2018-09-21,2018-09-23,0,ML-18265,Muhammed Lee,0,United States,Seattle,Washington,98103.0,3,TEC-AC-10000303,2,0,Logitech M510 Wireless Mouse,0.1592165686443291,0.2857142857142857,0,1
5403,CA-2018-123043,2018-08-24,2018-08-29,3,AH-10195,Alan Haines,1,United States,New York City,New York,10024.0,1,OFF-BI-10003910,1,3,DXL Angle-View Binders with Locking Rings by Samsill,0.04850003803453536,0.7142857142857142,1,2
5404,CA-2018-123043,2018-08-24,2018-08-29,3,AH-10195,Alan Haines,1,United States,New York City,New York,10024.0,1,OFF-BI-10000138,1,3,Acco Translucent Poly Ring Binders,0.006605998246407739,0.7142857142857142,1,2
5405,US-2017-143280,2017-02-22,2017-02-26,3,TZ-21580,Tracy Zic,0,United States,Los Angeles,California,90045.0,3,TEC-PH-10002398,2,13,AT&T 1070 Corded Phone,0.8918417923474515,0.5714285714285714,0,0
5406,US-2017-143280,2017-02-22,2017-02-26,3,TZ-21580,Tracy Zic,0,United States,Los Angeles,California,90045.0,3,TEC-AC-10003399,2,0,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,0.07165706461467013,0.5714285714285714,0,0
5407,US-2017-143280,2017-02-22,2017-02-26,3,TZ-21580,Tracy Zic,0,United States,Los Angeles,California,90045.0,3,OFF-FA-10000992,1,8,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",0.020430550940253756,0.5714285714285714,0,0
5408,CA-2018-108854,2018-12-08,2018-12-14,3,DM-13345,Denise Monton,1,United States,San Francisco,California,94109.0,3,OFF-PA-10003022,1,12,Standard Line “While You Were Out” Hardbound Telephone Message Book,0.1751110007887162,0.8571428571428571,1,0
5409,CA-2018-108854,2018-12-08,2018-12-14,3,DM-13345,Denise Monton,1,United States,San Francisco,California,94109.0,3,OFF-BI-10002854,1,3,"Performers Binder/Pad Holder, Black",0.0439999519563764,0.8571428571428571,1,0
5410,CA-2018-108854,2018-12-08,2018-12-14,3,DM-13345,Denise Monton,1,United States,San Francisco,California,94109.0,3,OFF-BI-10001670,1,3,Vinyl Sectional Post Binders,0.18023565397380825,0.8571428571428571,1,0
5411,CA-2018-108854,2018-12-08,2018-12-14,3,DM-13345,Denise Monton,1,United States,San Francisco,California,94109.0,3,OFF-ST-10001837,1,14,"SAFCO Mobile Desk Side File, Wire Frame",0.08470891569545147,0.8571428571428571,1,0
5412,CA-2018-166856,2018-09-18,2018-09-22,3,TS-21505,Tony Sayre,0,United States,Clovis,New Mexico,88101.0,3,OFF-BI-10002012,1,3,Wilson Jones Easy Flow II Sheet Lifters,0.0192895148795106,0.5714285714285714,0,0
5413,CA-2018-166856,2018-09-18,2018-09-22,3,TS-21505,Tony Sayre,0,United States,Clovis,New Mexico,88101.0,3,TEC-AC-10004992,2,0,Kingston Digital DataTraveler 64GB USB 2.0,0.201975393657441,0.5714285714285714,0,0
5414,CA-2017-153157,2017-09-11,2017-09-14,0,TB-21625,Trudy Brown,0,United States,Wichita,Kansas,67212.0,0,TEC-PH-10003171,2,13,Plantronics Encore H101 Dual Earpieces Headset,0.44901970989658613,0.42857142857142855,0,1
5415,US-2018-125647,2018-09-23,2018-09-28,3,LC-16870,Lena Cacioppo,0,United States,Chicago,Illinois,60653.0,0,OFF-AP-10000390,1,1,Euro Pro Shark Stick Mini Vacuum,0.14559620135082657,0.7142857142857142,1,2
5416,US-2018-125647,2018-09-23,2018-09-28,3,LC-16870,Lena Cacioppo,0,United States,Chicago,Illinois,60653.0,0,OFF-PA-10004888,1,12,Xerox 217,0.04062088376245632,0.7142857142857142,1,2
5417,US-2018-125647,2018-09-23,2018-09-28,3,LC-16870,Lena Cacioppo,0,United States,Chicago,Illinois,60653.0,0,TEC-PH-10004188,2,13,OtterBox Commuter Series Case - Samsung Galaxy S4,0.07915186989786727,0.7142857142857142,1,2
5418,CA-2015-132542,2015-10-06,2015-10-08,2,AM-10360,Alice McCarthy,1,United States,Omaha,Nebraska,68104.0,0,OFF-BI-10004099,1,3,GBC VeloBinder Strips,0.02985911207376298,0.2857142857142857,0,2
5419,CA-2016-110877,2016-10-23,2016-10-26,0,JE-15715,Joe Elijah,0,United States,Houston,Texas,77041.0,0,OFF-PA-10004621,1,12,Xerox 212,0.07175315186189059,0.42857142857142855,0,1
5420,CA-2016-110877,2016-10-23,2016-10-26,0,JE-15715,Joe Elijah,0,United States,Houston,Texas,77041.0,0,TEC-PH-10002103,2,13,Jabra SPEAK 410,0.3001525385049625,0.42857142857142855,0,1
5421,US-2017-151827,2017-03-31,2017-04-02,2,CS-11950,Carlos Soltero,0,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-PH-10002789,2,13,LG Exalt,0.5611855564852887,0.2857142857142857,0,1
5422,US-2017-151827,2017-03-31,2017-04-02,2,CS-11950,Carlos Soltero,0,United States,Philadelphia,Pennsylvania,19134.0,1,TEC-AC-10003289,2,0,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,0.06313732869445457,0.2857142857142857,0,1
5423,US-2017-163258,2017-12-29,2018-01-02,3,PF-19225,Phillip Flathmann,0,United States,Los Angeles,California,90045.0,3,OFF-BI-10000138,1,3,Acco Translucent Poly Ring Binders,0.021595608812802026,0.5714285714285714,0,0
5424,CA-2018-103009,2018-11-03,2018-11-05,2,PJ-18835,Patrick Jones,1,United States,Richmond,Kentucky,40475.0,2,OFF-PA-10001215,1,12,Xerox 1963,0.0519591789344725,0.2857142857142857,0,1
5425,US-2018-120649,2018-01-20,2018-01-26,3,JF-15490,Jeremy Farry,0,United States,Waterbury,Connecticut,6708.0,1,OFF-AR-10001545,1,2,Newell 326,0.006157591092712183,0.8571428571428571,1,2
5427,CA-2017-153598,2017-12-03,2017-12-06,0,NM-18520,Neoma Murray,0,United States,Los Angeles,California,90045.0,3,FUR-FU-10001085,0,9,3M Polarizing Light Filter Sleeves,0.22311458804594575,0.42857142857142855,0,1
5429,CA-2017-113096,2017-09-02,2017-09-04,0,SZ-20035,Sam Zeldin,2,United States,San Francisco,California,94122.0,3,OFF-ST-10003455,1,14,"Tenex File Box, Personal Filing Tote with Lid, Black",0.09225576823755971,0.2857142857142857,0,1
5430,CA-2015-136861,2015-09-05,2015-09-07,0,PR-18880,Patrick Ryan,0,United States,Saint Petersburg,Florida,33710.0,2,FUR-FU-10001967,0,9,Telescoping Adjustable Floor Lamp,0.06313732869445457,0.2857142857142857,0,1
5431,CA-2018-117422,2018-10-21,2018-10-25,3,FC-14245,Frank Carlisle,2,United States,Lakewood,Ohio,44107.0,1,OFF-AP-10000938,1,1,Avanti 1.7 Cu. Ft. Refrigerator,0.32254086710733354,0.5714285714285714,0,2
5432,CA-2018-117422,2018-10-21,2018-10-25,3,FC-14245,Frank Carlisle,2,United States,Lakewood,Ohio,44107.0,1,OFF-PA-10002195,1,12,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",0.007246579894544247,0.5714285714285714,0,2
5433,CA-2018-117422,2018-10-21,2018-10-25,3,FC-14245,Frank Carlisle,2,United States,Lakewood,Ohio,44107.0,1,OFF-BI-10002799,1,3,"SlimView Poly Binder, 3/8""",0.011554491478262263,0.5714285714285714,0,2
5434,CA-2018-129707,2018-04-25,2018-04-29,3,LH-16750,Larry Hughes,0,United States,Chandler,Arizona,85224.0,3,OFF-AR-10000246,1,2,Newell 318,0.01691936278140552,0.5714285714285714,0,0
5436,CA-2016-160171,2016-10-19,2016-10-24,3,RM-19675,Robert Marley,2,United States,Los Angeles,California,90008.0,3,TEC-AC-10000892,2,0,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,0.5396019585783892,0.7142857142857142,1,0
5437,CA-2015-103317,2015-07-05,2015-07-08,0,DM-13525,Don Miller,1,United States,Palm Coast,Florida,32137.0,2,FUR-FU-10001591,0,9,Advantus Panel Wall Certificate Holder - 8.5x11,0.03818667349953758,0.42857142857142855,0,1
5438,CA-2015-103317,2015-07-05,2015-07-08,0,DM-13525,Don Miller,1,United States,Palm Coast,Florida,32137.0,2,OFF-BI-10001787,1,3,Wilson Jones Four-Pocket Poly Binders,0.01874902411389542,0.42857142857142855,0,1
5439,CA-2015-103317,2015-07-05,2015-07-08,0,DM-13525,Don Miller,1,United States,Palm Coast,Florida,32137.0,2,FUR-FU-10003192,0,9,Luxo Adjustable Task Clamp Lamp,0.4259307451165659,0.42857142857142855,0,1
5441,US-2018-153633,2018-11-13,2018-11-18,2,TC-21295,Toby Carlisle,0,United States,Jupiter,Florida,33458.0,2,OFF-AR-10002335,1,2,DIXON Oriole Pencils,0.0032429445936910713,0.7142857142857142,1,0
5442,CA-2018-155929,2018-09-09,2018-09-13,3,AI-10855,Arianne Irving,0,United States,Glendale,Arizona,85301.0,3,OFF-PA-10000859,1,12,Unpadded Memo Slips,0.011858767761127105,0.5714285714285714,0,0
5443,CA-2016-148712,2016-04-17,2016-04-23,3,JM-15535,Jessica Myrick,0,United States,New York City,New York,10035.0,1,TEC-AC-10003198,2,0,Enermax Acrylux Wireless Keyboard,0.1984922309456987,0.8571428571428571,1,2
5444,CA-2016-148712,2016-04-17,2016-04-23,3,JM-15535,Jessica Myrick,0,United States,New York City,New York,10035.0,1,OFF-BI-10001900,1,3,"DXL Angle-View Binders with Locking Rings, Black",0.12381642531418528,0.8571428571428571,1,2
5445,CA-2016-148712,2016-04-17,2016-04-23,3,JM-15535,Jessica Myrick,0,United States,New York City,New York,10035.0,1,OFF-AR-10000614,1,2,Barrel Sharpener,0.02055065999927935,0.8571428571428571,1,2
5446,CA-2017-128307,2017-07-25,2017-07-29,3,BE-11335,Bill Eplett,2,United States,Houston,Texas,77041.0,0,OFF-EN-10003040,1,7,Quality Park Security Envelopes,0.041021247292541634,0.5714285714285714,0,2
5447,US-2017-127425,2017-08-26,2017-08-31,3,DR-12880,Dan Reichenbach,1,United States,New York City,New York,10035.0,1,TEC-PH-10003442,2,13,Samsung Replacement EH64AVFWE Premium Headset,0.06517117542728798,0.7142857142857142,1,2
5448,US-2017-127425,2017-08-26,2017-08-31,3,DR-12880,Dan Reichenbach,1,United States,New York City,New York,10035.0,1,TEC-AC-10002800,2,0,Plantronics Audio 478 Stereo USB Headset,0.49946551468733613,0.7142857142857142,1,2
5449,US-2015-119081,2015-09-12,2015-09-19,3,TA-21385,Tom Ashbrook,2,United States,Olathe,Kansas,66062.0,0,OFF-SU-10000157,1,15,Compact Automatic Electric Letter Opener,0.715621784580399,1.0,1,2
5450,US-2015-119081,2015-09-12,2015-09-19,3,TA-21385,Tom Ashbrook,2,United States,Olathe,Kansas,66062.0,0,TEC-AC-10001542,2,0,SanDisk Cruzer 16 GB USB Flash Drive,0.1140155260976967,1.0,1,2
5451,US-2015-119081,2015-09-12,2015-09-19,3,TA-21385,Tom Ashbrook,2,United States,Olathe,Kansas,66062.0,0,OFF-BI-10004519,1,3,GBC DocuBind P100 Manual Binding Machine,0.6636345801988206,1.0,1,2
5452,US-2015-119081,2015-09-12,2015-09-19,3,TA-21385,Tom Ashbrook,2,United States,Olathe,Kansas,66062.0,0,FUR-FU-10003464,0,9,"Seth Thomas 8 1/2"" Cubicle Clock",0.08030491686451298,1.0,1,2
5453,CA-2017-140613,2017-07-22,2017-07-29,3,KN-16705,Kristina Nunn,2,United States,Sparks,Nevada,89431.0,3,OFF-SU-10004261,1,15,"Fiskars 8"" Scissors, 2/Pack",0.17166787442998246,1.0,1,0
5454,US-2018-108700,2018-05-19,2018-05-23,3,PJ-18835,Patrick Jones,1,United States,Rockford,Illinois,61107.0,0,OFF-PA-10004733,1,12,Things To Do Today Spiral Book,0.07521229276182774,0.5714285714285714,0,2
5455,CA-2018-160962,2018-04-28,2018-05-02,3,MC-17605,Matt Connell,1,United States,Philadelphia,Pennsylvania,19143.0,1,OFF-ST-10001325,1,14,Sterilite Officeware Hinged File Box,0.015894432144387106,0.5714285714285714,0,2
5456,CA-2018-160962,2018-04-28,2018-05-02,3,MC-17605,Matt Connell,1,United States,Philadelphia,Pennsylvania,19143.0,1,OFF-AR-10003056,1,2,Newell 341,0.012819640233331866,0.5714285714285714,0,2
5457,CA-2018-130631,2018-12-29,2019-01-02,3,BS-11755,Bruce Stewart,0,United States,Edmonds,Washington,98026.0,3,OFF-FA-10000089,1,8,Acco Glide Clips,0.03834681891157171,0.5714285714285714,0,0
5458,CA-2018-130631,2018-12-29,2019-01-02,3,BS-11755,Bruce Stewart,0,United States,Edmonds,Washington,98026.0,3,FUR-FU-10004093,0,9,Hand-Finished Solid Wood Document Frame,0.13615562931141478,0.5714285714285714,0,0
5459,CA-2018-116680,2018-09-04,2018-09-06,2,PK-19075,Pete Kriz,0,United States,San Francisco,California,94122.0,3,OFF-BI-10004022,1,3,Acco Suede Grain Vinyl Round Ring Binder,0.02582344769050298,0.2857142857142857,0,1
5461,US-2015-107405,2015-03-21,2015-03-25,3,TS-21205,Thomas Seio,1,United States,Asheville,North Carolina,28806.0,2,OFF-ST-10002301,1,14,Tennsco Commercial Shelving,0.031684769770952026,0.5714285714285714,0,0
5462,CA-2018-101574,2018-09-28,2018-10-04,3,BD-11725,Bruce Degenhardt,0,United States,Los Angeles,California,90032.0,3,FUR-FU-10001706,0,9,Longer-Life Soft White Bulbs,0.017607988053152265,0.8571428571428571,1,0
5463,CA-2015-146591,2015-01-19,2015-01-20,0,TS-21340,Toby Swindell,0,United States,Scottsdale,Arizona,85254.0,3,OFF-BI-10003676,1,3,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",0.06384997577800644,0.14285714285714285,0,1
5464,CA-2015-146591,2015-01-19,2015-01-20,0,TS-21340,Toby Swindell,0,United States,Scottsdale,Arizona,85254.0,3,OFF-PA-10000659,1,12,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",0.11134109771672679,0.14285714285714285,0,1
5465,CA-2015-146591,2015-01-19,2015-01-20,0,TS-21340,Toby Swindell,0,United States,Scottsdale,Arizona,85254.0,3,OFF-EN-10002504,1,7,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",0.2167488079175892,0.14285714285714285,0,1
5466,CA-2015-146591,2015-01-19,2015-01-20,0,TS-21340,Toby Swindell,0,United States,Scottsdale,Arizona,85254.0,3,FUR-BO-10001972,0,4,O'Sullivan 4-Shelf Bookcase in Odessa Pine,0.3623810419861234,0.14285714285714285,0,1
5467,CA-2015-107706,2015-02-14,2015-02-19,2,ST-20530,Shui Tom,0,United States,Houston,Texas,77095.0,0,OFF-PA-10000466,1,12,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",0.031492595276511076,0.7142857142857142,1,2
5468,CA-2017-122448,2017-06-09,2017-06-14,3,DB-13210,Dean Braden,0,United States,San Francisco,California,94109.0,3,FUR-CH-10002774,0,5,"Global Deluxe Stacking Chair, Gray",0.24403758612820445,0.7142857142857142,1,0
5470,CA-2015-132451,2015-09-26,2015-09-27,0,KF-16285,Karen Ferguson,2,United States,San Diego,California,92105.0,3,OFF-PA-10004888,1,12,Xerox 217,0.03802652808750346,0.14285714285714285,0,1
5471,CA-2017-158547,2017-05-30,2017-06-04,3,JM-16195,Justin MacKendrick,0,United States,Hamilton,Ohio,45011.0,1,OFF-AP-10003842,1,1,Euro-Pro Shark Turbo Vacuum,0.24717643620407334,0.7142857142857142,1,2
5472,CA-2018-116946,2018-12-19,2018-12-23,3,TS-21505,Tony Sayre,0,United States,Parker,Colorado,80134.0,3,FUR-FU-10000320,0,9,OIC Stacking Trays,0.025855476772909804,0.5714285714285714,0,0
5473,CA-2018-116946,2018-12-19,2018-12-23,3,TS-21505,Tony Sayre,0,United States,Parker,Colorado,80134.0,3,OFF-ST-10002554,1,14,Tennsco Industrial Shelving,0.15576543501499363,0.5714285714285714,0,0
5474,CA-2018-116946,2018-12-19,2018-12-23,3,TS-21505,Tony Sayre,0,United States,Parker,Colorado,80134.0,3,FUR-BO-10000468,0,4,O'Sullivan 2-Shelf Heavy-Duty Bookcases,0.2033326260244302,0.5714285714285714,0,0
5476,CA-2018-169691,2018-06-15,2018-06-18,0,Dp-13240,Dean percer,2,United States,Maple Grove,Minnesota,55369.0,0,OFF-LA-10002312,1,10,Avery 490,0.08799189664215107,0.42857142857142855,0,1
5477,CA-2018-169691,2018-06-15,2018-06-18,0,Dp-13240,Dean percer,2,United States,Maple Grove,Minnesota,55369.0,0,OFF-ST-10001291,1,14,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",0.16836487530677857,0.42857142857142855,0,1
5478,CA-2018-169691,2018-06-15,2018-06-18,0,Dp-13240,Dean percer,2,United States,Maple Grove,Minnesota,55369.0,0,OFF-PA-10003022,1,12,Xerox 1992,0.03502380161186358,0.42857142857142855,0,1
5479,CA-2017-121356,2017-11-20,2017-11-24,3,SJ-20500,Shirley Jackson,0,United States,Newark,Delaware,19711.0,1,OFF-BI-10002133,1,3,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.25614457927798445,0.5714285714285714,0,2
5480,CA-2015-101770,2015-03-31,2015-04-04,3,KB-16240,Karen Bern,1,United States,Miami,Florida,33180.0,2,OFF-BI-10001097,1,3,Avery Hole Reinforcements,0.002852590151857887,0.5714285714285714,0,0
5481,CA-2018-105487,2018-10-08,2018-10-14,3,CS-12250,Chris Selesnick,1,United States,San Diego,California,92105.0,3,TEC-PH-10001336,2,13,Digium D40 VoIP phone,0.205682759946031,0.8571428571428571,1,0
5482,CA-2018-105487,2018-10-08,2018-10-14,3,CS-12250,Chris Selesnick,1,United States,San Diego,California,92105.0,3,TEC-AC-10002305,2,0,KeyTronic E03601U1 - Keyboard - Beige,0.07117662837856774,0.8571428571428571,1,0
5483,CA-2018-105487,2018-10-08,2018-10-14,3,CS-12250,Chris Selesnick,1,United States,San Diego,California,92105.0,3,TEC-AC-10003610,2,0,Logitech Illuminated - Keyboard,0.47946735635957455,0.8571428571428571,1,0
5484,CA-2018-105487,2018-10-08,2018-10-14,3,CS-12250,Chris Selesnick,1,United States,San Diego,California,92105.0,3,OFF-ST-10002301,1,14,Tennsco Commercial Shelving,0.08054513498256417,0.8571428571428571,1,0
5485,CA-2018-148999,2018-01-30,2018-02-04,3,EB-13870,Emily Burns,0,United States,Miami,Florida,33142.0,2,FUR-CH-10002044,0,5,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.8381450356924088,0.7142857142857142,1,0
5486,CA-2015-107573,2015-12-12,2015-12-17,3,PB-19150,Philip Brown,0,United States,Miami,Florida,33178.0,2,OFF-EN-10001099,1,7,Staple envelope,0.04609785685402346,0.7142857142857142,1,0
5487,CA-2016-156608,2016-10-24,2016-10-29,3,MT-18070,Michelle Tran,2,United States,San Antonio,Texas,78207.0,0,OFF-BI-10004140,1,3,Avery Non-Stick Binders,0.006301721963542897,0.7142857142857142,1,2
5488,CA-2018-134495,2018-04-01,2018-04-04,2,BF-11020,Barry Französisch,1,United States,Jacksonville,Florida,32216.0,2,TEC-PH-10004897,2,13,Mediabridge Sport Armband iPhone 5s,0.047106772949838456,0.42857142857142855,0,1
5489,CA-2018-134495,2018-04-01,2018-04-04,2,BF-11020,Barry Französisch,1,United States,Jacksonville,Florida,32216.0,2,OFF-LA-10000262,1,10,Avery 494,0.01165057872548274,0.42857142857142855,0,1
5490,CA-2018-134495,2018-04-01,2018-04-04,2,BF-11020,Barry Französisch,1,United States,Jacksonville,Florida,32216.0,2,OFF-AP-10002222,1,1,Staple holder,0.04076501463328703,0.42857142857142855,0,1
5491,CA-2018-134495,2018-04-01,2018-04-04,2,BF-11020,Barry Französisch,1,United States,Jacksonville,Florida,32216.0,2,FUR-CH-10003774,0,5,"Global Wood Trimmed Manager's Task Chair, Khaki",0.43621208056915683,0.42857142857142855,0,1
5492,CA-2018-164098,2018-01-26,2018-01-27,0,CG-12520,Claire Gute,0,United States,Houston,Texas,77070.0,0,OFF-ST-10000615,1,14,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",0.03546420149495742,0.14285714285714285,0,1
5493,CA-2015-105249,2015-11-28,2015-11-28,1,DH-13675,Duane Huffman,2,United States,San Francisco,California,94122.0,3,OFF-SU-10001225,1,15,Staple remover,0.01384457087035028,0.0,0,1
5494,CA-2015-105249,2015-11-28,2015-11-28,1,DH-13675,Duane Huffman,2,United States,San Francisco,California,94122.0,3,OFF-LA-10002043,1,10,Avery 489,0.08198644369087131,0.0,0,1
5495,CA-2015-105249,2015-11-28,2015-11-28,1,DH-13675,Duane Huffman,2,United States,San Francisco,California,94122.0,3,FUR-BO-10000330,0,4,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",0.8225228507484796,0.0,0,1
5496,CA-2016-113523,2016-09-04,2016-09-08,3,SC-20440,Shaun Chance,1,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-BI-10001249,1,3,Avery Heavy-Duty EZD View Binder with Locking Rings,0.014437108894876548,0.5714285714285714,0,2
5497,CA-2018-117821,2018-06-12,2018-06-16,3,HG-15025,Hunter Glantz,0,United States,Marion,Ohio,43302.0,1,TEC-AC-10004469,2,0,Microsoft Sculpt Comfort Mouse,0.12706737717847807,0.5714285714285714,0,2
5498,CA-2018-164378,2018-07-15,2018-07-18,2,MM-18055,Michelle Moray,0,United States,New York City,New York,10024.0,1,OFF-AR-10001177,1,2,Newell 349,0.012243116750009008,0.42857142857142855,0,2
5499,CA-2018-164378,2018-07-15,2018-07-18,2,MM-18055,Michelle Moray,0,United States,New York City,New York,10024.0,1,OFF-LA-10000634,1,10,Avery 509,0.014785425166050777,0.42857142857142855,0,2
5500,CA-2018-164378,2018-07-15,2018-07-18,2,MM-18055,Michelle Moray,0,United States,New York City,New York,10024.0,1,TEC-AC-10004708,2,0,Sony 32GB Class 10 Micro SDHC R40 Memory Card,0.0829873525160846,0.42857142857142855,0,2
5502,CA-2018-164378,2018-07-15,2018-07-18,2,MM-18055,Michelle Moray,0,United States,New York City,New York,10024.0,1,OFF-PA-10004519,1,12,Spiral Phone Message Books with Labels by Adams,0.017047479111032823,0.42857142857142855,0,2
5503,CA-2018-127782,2018-11-02,2018-11-06,3,TH-21115,Thea Hudgings,1,United States,Philadelphia,Pennsylvania,19140.0,1,FUR-FU-10001847,0,9,Eldon Image Series Black Desk Accessories,0.005741213021423453,0.5714285714285714,0,2
5504,CA-2018-127782,2018-11-02,2018-11-06,3,TH-21115,Thea Hudgings,1,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-AP-10001962,1,1,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,0.03941979317220036,0.5714285714285714,0,2
5505,CA-2018-127782,2018-11-02,2018-11-06,3,TH-21115,Thea Hudgings,1,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-EN-10003845,1,7,Colored Envelopes,0.016839290075388456,0.5714285714285714,0,2
5507,US-2017-162026,2017-10-08,2017-10-08,1,JE-15745,Joel Eaton,0,United States,Los Angeles,California,90036.0,3,OFF-PA-10000167,1,12,Xerox 1925,0.12314381458364196,0.0,0,1
5508,CA-2017-150000,2017-04-08,2017-04-14,3,PG-18820,Patrick Gardner,0,United States,Smyrna,Georgia,30080.0,2,OFF-EN-10002973,1,7,Ampad #10 Peel & Seel Holiday Envelopes,0.03498376525885505,0.8571428571428571,1,0
5509,CA-2016-168529,2016-10-08,2016-10-12,3,MB-17305,Maria Bertelson,0,United States,San Francisco,California,94122.0,3,FUR-FU-10001588,0,9,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",0.2911763881604497,0.5714285714285714,0,0
5510,US-2018-152569,2018-05-15,2018-05-20,3,JD-16015,Joy Daniels,0,United States,Chicago,Illinois,60653.0,0,OFF-PA-10001736,1,12,Xerox 1880,0.11262226101299981,0.7142857142857142,1,2
5511,US-2018-152569,2018-05-15,2018-05-20,3,JD-16015,Joy Daniels,0,United States,Chicago,Illinois,60653.0,0,TEC-PH-10002185,2,13,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,0.02137140523595425,0.7142857142857142,1,2
5512,US-2015-137680,2015-02-24,2015-03-02,3,JH-15430,Jennifer Halladay,0,United States,Medford,Oregon,97504.0,3,OFF-PA-10000174,1,12,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",0.06496298639164362,0.8571428571428571,1,0
5513,US-2015-137680,2015-02-24,2015-03-02,3,JH-15430,Jennifer Halladay,0,United States,Medford,Oregon,97504.0,3,OFF-PA-10000069,1,12,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",0.044704591769326556,0.8571428571428571,1,0
5514,CA-2016-103177,2016-05-30,2016-06-01,0,EN-13780,Edward Nazzal,0,United States,New York City,New York,10009.0,1,TEC-PH-10001795,2,13,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,0.4794873745360788,0.2857142857142857,0,1
5515,CA-2016-103177,2016-05-30,2016-06-01,0,EN-13780,Edward Nazzal,0,United States,New York City,New York,10009.0,1,OFF-AP-10004540,1,1,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",0.3200425986796011,0.2857142857142857,0,1
5516,CA-2016-103177,2016-05-30,2016-06-01,0,EN-13780,Edward Nazzal,0,United States,New York City,New York,10009.0,1,TEC-PH-10001527,2,13,Plantronics MX500i Earset,0.2570453972206764,0.2857142857142857,0,1
5518,CA-2018-117667,2018-12-04,2018-12-09,3,MS-17980,Michael Stewart,1,United States,Philadelphia,Pennsylvania,19134.0,1,FUR-CH-10004540,0,5,Global Chrome Stack Chair,0.47946735635957455,0.7142857142857142,1,2
5519,CA-2018-117667,2018-12-04,2018-12-09,3,MS-17980,Michael Stewart,1,United States,Philadelphia,Pennsylvania,19134.0,1,FUR-FU-10004093,0,9,Hand-Finished Solid Wood Document Frame,0.10874674204177394,0.7142857142857142,1,2
5520,CA-2018-117667,2018-12-04,2018-12-09,3,MS-17980,Michael Stewart,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-AR-10000716,1,2,DIXON Ticonderoga Erasable Checking Pencils,0.025919534937723455,0.7142857142857142,1,2
5521,CA-2018-117667,2018-12-04,2018-12-09,3,MS-17980,Michael Stewart,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-PA-10002709,1,12,Xerox 1956,0.04699467116141457,0.7142857142857142,1,2
